COD_SS|STATUS|STATUS_REASON|DATA_STATUS|ARMARIO|STREETNAME|STATEORPROVINCE|POSTCODE|CNL|NEIGHBORDHOOD|CATEGORIZES_TYPE|SPECIFICATION_TYPE|SPECIFICATION_PRODUCT|DETAIL|DATA_ABERTURA|DATA_VENCIMENTO|TIME_SLOT|PHYSICALRESOURCESUMMARY|TELEPHONENUMERIC|DESIGNATOR|CITY|CLUSTER_|FABRICA|REGIONAL|CUSTOMER_DOCUMENTNUMERIC|CUSTOMER_NAME|EXECUTEDBYLOGIN|EXECUTEDBYNAME|NOTDONEREASON|PRIORITY|SCHEDULEPROFILE|CUSTOMER_SEGMENT|DATA_AGENDADA|REDESPACHO|CONTEXTO_SIEBEL|TOTAL_REPETIDO_30D_PL|TECNICO_CHECKLIST|SERVICE_TECHNOLOGY|VELOCIDADEADSL|REPETIDO_PRODUTO_30D|REGISTRADO_CHECKLIST|CUSTOMER_RANK|SEGMENTACAO|DESIGNADOR_TV|REDE|MICROAREA|TELEPHONIC_AREA|CENTRAL_OFFICE|PHYSICAL_LINK_MEDIA_TYPE|FLAG_RECENTE|EXECUTOR_BA|TEC_ANTERIOR|PRIMEIRO_AGENDAMENTO|CABO_PRIMARIO|PAR_PRIMARIO|CABO_SECUNDARIO|PAR_SECUNDARIO|LATERAL_PRIMARIO|LATERAL|NUMERO_CAIXA|NOME_MSAN|NP|DATA_CARGA|DATA_LAST_UPDATE_PLWO|ID_FIBRA|OLT|OLT_PORTA|OLT_SLOT|SPLITTER_FIBRA_L2|ORIGEM_CONTATO|ABERTURA_TIPO2_SIEBEL|LATITUDE|LONGITUDE|CLIENTE_GOAS|MARCACAO_VIA_CHAT|PLATFORM|IND_CRITICOS|IND_DISPONIBILIDADE_FIBRA|SAS_BUSINESSID|SAS_STATUSREASON|SASEVEN_CODE|SASEVEN_VIVO1_ID|SASEVEN_DATA_INICIO|SASEVEN_FLAG_ATIVO|SASEVEN_DATA_PREVISAO|SASEVEN_DATA_FECHAMENTO|SASEVEN_LEVEL|SASEVEN_CREATOR|SASCAUSA_NOME|XA_FAULT_REASON|XA_OPERATOR_ID|XA_API_CANCEL_REASON|NOM_SISTEMA_ORIGEM|FLAG_ICMCOE|DESIGNADOR_ACESSO|FLAG_CASAINTELIGENTE|PARENT1|PARENT2|PARENT3|PARENT4|AURA_CASO|AURA_DAT_ENVIO|AURA_DAT_CONF|AURA_RETORNO|IFI|IFI_GERADOR|IRR|IRR_GERADOR|FL_COBERTURA|FL_DISPONIBILIDADE|FL_22K|FLAG_ANATEL|ID_MASSIVA|ID_ORIGEM_MASSIVA|STATUS_MASSIVA|STATUS_CERT_CE|STATUS_CERTIFICACAO_QUALIDADE|V_SEM_TESTE|STATUS_AURA|RESPOSTA_AURA|V_PRAZO_ENCERRAMENTO_CO|V_PRAZO_CERTIFICACAO_GERAL|AGING_ENVIO_COE_ENCERRAR|AGING_FIM_DESASSOCIACAO|STATUS_CIRE|RESULTADO_TESTE_AUTH_TI|RESULTADO_TESTE_SYNC_TI|DATA_PROCESSAMENTO_REPARO|DATA_ENCOUCANC_MASSIVA|DATA_ENVIO_AURA|DATA_RESPOSTA_AURA|DATA_STATUS_CIRE|DATA_DISPARO_TESTE_TI|DATA_COLETA_TESTE_TI|DATA_ENVIO_COE_ENCERRAR|DATA_DESASSOCIACAO|FLAG_FOI_DESASSOCIADO|IND_PASSAGEM_OUVIDORIA
196942104|PENDENTE|ABERTA MASSIVA|22/07/2026 03:03:08|GOGNA_G1I12|SANTAREM (PQ AMAZONIA) SN|GO|74835170|62000|PARQUE AMAZONIA|TROUBLETICKET|DEFEITO|BANDA|SINCRONISMO|21/07/2026 14:44:12|23/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.SANTAREM (PQ AMAZONIA)774 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: GNA-54830482-069 Tipo Rede Fibra: GPON ID ONT: N/E OLT: GNA_I12_2_GPON_VLAN_264_265_266-ALC OLT Porta: 16 OLT Slot: 7 Vlan Multicast: 4000 Vlan Usuario: 3111 Vlan Unicast: 3931 Vlan Rede: 264 Vlan Audiência: 3111 Caixa Subterrânea: I12SP335SS3 Fibra 1º Nível: I12-F#335 Fibra Porta: 3 Fibra Splitter 2: I12SP335SS3 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: I12-F#335 Lateral Fibra: N/E||GNA-30FVR273-013|GOIANIA|GOIANIA| |CENTRO OESTE|||||ABERTA MASSIVA||GPS_1|RESIDENCIAL||0|3-FVR274|0|NAO| GPON |600 Mbps|0|NAO|PLATINUM|PLATINUM||VIVO2||||GPON|N|||2026-07-23 12:30:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|GNA-54830482-069|GNA_I12_2_GPON_VLAN_264_265_266-ALC|16|7|I12SP335SS3|||-49.271589999999996|-16.724689999999999|NAO|||0|False|||||||||||||||NEXT|||0|62000_5605|GOGNA_G1I12|74835170|BKT_GOIANIA_ABILITY|||||0||0||||||32496140|365758957|Encerrado|PENDENTE|OUTRO|TESTADO|||NA|DENTRO DO PRAZO CERTIFICAÇÃO|||Alive|Autenticado||Jul 22 2026  7:51AM|Jul 22 2026  5:23AM|||Jul 22 2026  2:21AM|Jul 22 2026  7:13AM|Jul 22 2026  7:36AM||||0
196942146|AGENDADA||21/07/2026 14:45:43|PERCE_G1M26|RUA BOM NOME 104|PE|51230160|81000|IBURA|TROUBLETICKET|DEFEITO|BANDA|NAVEG - NÃO NAVEGA|21/07/2026 14:44:21|22/07/2026 18:00:00|12:30-18:00|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.BOM NOME211 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: RCE-64272942-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: RCE_M26_1_GPON_VLAN_418_419_420-XIB OLT Porta: 11 OLT Slot: 8 Vlan Multicast: 4000 Vlan Usuario: 747 Vlan Unicast: 3819 Vlan Rede: 419 Vlan Audiência: 747 Caixa Subterrânea: M26G0571 Fibra 1º Nível: M26-F#143 Fibra Porta: 2 Fibra Splitter 2: M26SP143SS3 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: M26-F#143 Lateral Fibra: N/E||RCE-V0001TR9AA-013|RECIFE|RECIFE| |NORDESTE|||||||API_GPS|RESIDENCIAL||0|V0001TR9AA|0|NAO|SIP GPON |600 Mbps|0|NAO|SILVER|SILVER||VIVO2||||GPON|N|||2026-07-22 18:00:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|RCE-64272942-069|RCE_M26_1_GPON_VLAN_418_419_420-XIB|11|8|M26SP143SS3|||-34.942490805538000|-8.117708829127000|NAO|||0|False|||||||||||||||NEXT|||0|81000_15314|PERCE_G1M26|51230160|BKT_RECIFE_TECNOMULTI_OESTE|||||0||0|||||||||||||||||||||||||||||||0
196942323|PENDENTE|ABERTA MASSIVA|22/07/2026 03:03:08|GOGNA_G1I12|MARAJO (PQ AMAZONIA) 446|GO|74835230|62000|GOIANIA|TROUBLETICKET|DEFEITO|BANDA|NAVEG - NÃO NAVEGA|21/07/2026 14:45:11|22/07/2026 18:00:00|12:30-18:00|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.MARAJO (PQ AMAZONIA)446 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: GNA-53523543-069 Tipo Rede Fibra: GPON ID ONT: N/E OLT: GNA_I12_2_GPON_VLAN_264_265_266-ALC OLT Porta: 8 OLT Slot: 7 Vlan Multicast: 4000 Vlan Usuario: 2597 Vlan Unicast: 3931 Vlan Rede: 264 Vlan Audiência: 2597 Caixa Subterrânea: I12SP319SS6 Fibra 1º Nível: I12-F#319 Fibra Porta: 2 Fibra Splitter 2: I12SP319SS6 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: I12-F#319 Lateral Fibra: N/E||GNA-814VZSTWWB-013|GOIANIA|GOIANIA| |CENTRO OESTE|||||ABERTA MASSIVA||GPS_1|RESIDENCIAL||0|C003751588|0|NAO| GPON |500 Mbps|0|NAO|PLATINUM|PLATINUM||VIVO2||||GPON|N|||2026-07-22 18:00:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|GNA-53523543-069|GNA_I12_2_GPON_VLAN_264_265_266-ALC|8|7|I12SP319SS6|||-49.272469999999998|-16.725239999999999|NAO|||0|False|||||||||||||||NEXT|||0|62000_4713|GOGNA_G1I12|74835230|BKT_GOIANIA_ABILITY|||||0||0||||||32496140|365758957|Encerrado|PENDENTE|OUTRO|TESTADO|||NA|DENTRO DO PRAZO CERTIFICAÇÃO|||Alive|Autenticado||Jul 22 2026  7:51AM|Jul 22 2026  5:23AM|||Jul 22 2026  2:02AM|Jul 22 2026  7:13AM|Jul 22 2026  7:36AM||||0
196942808|AGENDADA||21/07/2026 15:19:45|MG_PMS|AVENIDA GETULIO VARGAS 416|MG|38700128|32528|CENTRO|TROUBLETICKET|DEFEITO|BANDA|SINCRONISMO|21/07/2026 14:47:23|22/07/2026 14:47:22|All-day|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: N/E LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: PMS-74642318-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: MG_PMS03_GNOKIA_ATC OLT Porta: 3 OLT Slot: 7 Vlan Multicast: 4000 Vlan Usuario: 503 Vlan Unicast: 3912 Vlan Rede: 112 Vlan Audiência: 503 Caixa Subterrânea: CTOP-5013 Fibra 1º Nível: MG.PMS.CP-11.PDF-50 Fibra Porta: 2 Fibra Splitter 2: CTOP-5013 Tecnologia Fibra: GPON Tipo Equipamento: N/E Cabo: MG.PMS.CP-11.PDF-50 Lateral Fibra: N/E||PMS-V0001WDCEZ-013|PATOS DE MINAS|UBERLANDIA| |MINAS|||||||81055173|RESIDENCIAL||0|V0001WDCEZ|0|NAO| GPON |700 Mbps|0|NAO|PLATINUM|PLATINUM||ATC||ATC||GPON|N|||2026-07-22 14:47:22||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|PMS-74642318-069|MG_PMS03_GNOKIA_ATC|3|7|CTOP-5013|||-46.516669999999998|-18.592700000000001|NAO|||0|False|||||||||||||||NEXT|||0|32528_PMS0015845|MG_PMS|38700128||||||0||0|||||||||||||||||||||||||||||||0
196942897|AGENDADA||21/07/2026 14:49:04|MTCBA_G1I04|RUA DOS XAVANTES 457|MT|78045090|67000|QUILOMBO|TROUBLETICKET|DEFEITO|BANDA|PREV PÓS CONTATO CE|21/07/2026 14:47:44|22/07/2026 18:00:00|12:30-18:00|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.DOS XAVANTES-457-BL 2-AN TR AO 5457 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: CBA-77190045-069 Tipo Rede Fibra: FTTA ID ONT: N/E OLT: CBA_I04_1_GPON_VLAN_440_441_442-ALC OLT Porta: 9 OLT Slot: 9 Vlan Multicast: 4000 Vlan Usuario: 1675 Vlan Unicast: 3908 Vlan Rede: 441 Vlan Audiência: 1675 Caixa Subterrânea: I04SP167SS4 Fibra 1º Nível: I04-F#167 Fibra Porta: 6 Fibra Splitter 2: I04SP167SS4 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: I04-F#167 Lateral Fibra: N/E||CBA-V0001Z0P8A-013|CUIABA|CUIABA| |CENTRO OESTE|||||||80964405|RESIDENCIAL||0|V0001Z0P8A|0|NAO| GPON IPTV|500 Mbps|0|NAO|GOLD|GOLD||VIVO2||||GPON|N|||2026-07-22 18:00:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|CBA-77190045-069|CBA_I04_1_GPON_VLAN_440_441_442-ALC|9|9|I04SP167SS4|||-56.095299668099003|-15.579698972049002|NAO|||0|False|||||||||||||||NEXT|||0|67000_45711|MTCBA_G1I04|78045090|BKT_CUIABA_ABILITY|||||0||0|||||||||||||||||||||||||||||||1
196943039|AGENDADA||21/07/2026 14:49:45|BAPGU_G1I02|AV. BEIRA MAR 7000|BA|45810000|71533|ORLA TAPERAPUA|TROUBLETICKET|DEFEITO|BANDA|NAVEG - NÃO NAVEGA|21/07/2026 14:48:21|22/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: N/E LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: PGU-59088108-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: 1 OLT Porta: N/E OLT Slot: N/E Vlan Multicast: N/E Vlan Usuario: 1205 Vlan Unicast: N/E Vlan Rede: 112 Vlan Audiência: 1205 Caixa Subterrânea: I02G0421 Fibra 1º Nível: N/E Fibra Porta: 5 Fibra Splitter 2: I02G0421 Tecnologia Fibra: GPON Tipo Equipamento: N/E Cabo: N/E Lateral Fibra: N/E||PGU-V0001QFT0U-013|PORTO SEGURO|VITORIA DA CONQUISTA| |NORDESTE|||||||API_GPS|RESIDENCIAL||0|V0001QFT0U|1|NAO|SIP GPON |300 Mbps|1|NAO|GOLD|GOLD||FIBRASIL||FIBRASIL||GPON|N|||2026-07-22 12:30:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|PGU-59088108-069|1|||I02G0421|||-39.034998299999998|-16.388345500000000|NAO|||0|False|||||||||||||||NEXT|||0|71533_FB0003226804|BAPGU_G1I02|45810000|BKT_PORTO_SEGURO|||||0||1|195409681||||1||||||||||||||||||||||||||0
196943099|AGENDADA||21/07/2026 15:13:52|MG_UBA|RUA ALENCAR CARNEIRO VIANA 209|MG|36500248|31821|VITORIA|TROUBLETICKET|DEFEITO|BANDA|PROBLEMAS COM INTERNET|21/07/2026 14:48:41|22/07/2026 14:48:41|All-day|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: N/E LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: UBA-67445416-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: MG_UBA01_GNOKIA_ATC OLT Porta: 4 OLT Slot: 3 Vlan Multicast: 4000 Vlan Usuario: 637 Vlan Unicast: 3900 Vlan Rede: 100 Vlan Audiência: 637 Caixa Subterrânea: CTOP-453 Fibra 1º Nível: MG.UBA.CP-1.PDF-3 Fibra Porta: 8 Fibra Splitter 2: CTOP-453 Tecnologia Fibra: GPON Tipo Equipamento: N/E Cabo: MG.UBA.CP-1.PDF-3 Lateral Fibra: N/E||UBA-V0001V714E-013|UBA|JUIZ DE FORA| |MINAS|||||||A0166507|RESIDENCIAL||0|V0001V714E|0|NAO| GPON |500 Mbps|0|NAO|GOLD|GOLD||ATC||ATC||GPON|N|||2026-07-22 14:48:41||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|UBA-67445416-069|MG_UBA01_GNOKIA_ATC|4|3|CTOP-453|||-42.946329999999996|-21.128589999999999|NAO|||0|False|||||||||||||||NEXT|||0|31821_UBA0000841|MG_UBA|36500248|BKT_UBA|||||0||0|||||||||||||||||||||||||||||||0
196943144|PENDENTE|ABERTA MASSIVA|22/07/2026 03:03:08|GOGNA_G1I12|RUA C 155 2Q 444|GO|74275150|62000|JARDIM AMERICA|TROUBLETICKET|DEFEITO|BANDA|NAVEG - NÃO NAVEGA|21/07/2026 14:49:02|22/07/2026 18:00:00|12:30-18:00|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.C 155 (JD AMERICA)1Q 444 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: GNA-75872522-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: GNA_I12_2_GPON_VLAN_264_265_266-ALC OLT Porta: 2 OLT Slot: 7 Vlan Multicast: 4000 Vlan Usuario: 2229 Vlan Unicast: 3931 Vlan Rede: 264 Vlan Audiência: 2229 Caixa Subterrânea: I12G02346 Fibra 1º Nível: I12-F#299 Fibra Porta: 5 Fibra Splitter 2: I12SP299SS2 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: I12-F#299 Lateral Fibra: N/E||GNA-V0001YJNLQ-013|GOIANIA|GOIANIA| |CENTRO OESTE|||||ABERTA MASSIVA||GPS_1|RESIDENCIAL||0|V0001YJNLQ|0|NAO| GPON |500 Mbps|0|NAO|GOLD|GOLD||VIVO2||||GPON|N|||2026-07-22 18:00:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|GNA-75872522-069|GNA_I12_2_GPON_VLAN_264_265_266-ALC|2|7|I12SP299SS2|||-49.279389999999999|-16.715940000000000|NAO|||0|False|||||||||||||||NEXT|||0|62000_2917|GOGNA_G1I12|74275150|BKT_GOIANIA_ABILITY|||||0||0||||||32496140|365758957|Encerrado|PENDENTE|OUTRO|TESTADO|||NA|DENTRO DO PRAZO CERTIFICAÇÃO|||Alive|Autenticado||Jul 22 2026  7:51AM|Jul 22 2026  5:23AM|||Jul 22 2026  1:43AM|Jul 22 2026  7:13AM|Jul 22 2026  7:37AM||||0
196943201|AGENDADA||21/07/2026 14:42:04|MGBHE_G1M43|RUA ITAJUBA 1944|MG|31035540|31000|SAGRADA FAMILIA|TROUBLETICKET|DEFEITO|BANDA|NAVEG - NÃO NAVEGA|21/07/2026 14:40:59|22/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.ITAJUBA1944 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: BHE-70920892-069 Tipo Rede Fibra: FTTA ID ONT: N/E OLT: BHE_M43_1_GPON_VLAN_173_174_175-CNO OLT Porta: 11 OLT Slot: 8 Vlan Multicast: 4000 Vlan Usuario: 747 Vlan Unicast: 3903 Vlan Rede: 174 Vlan Audiência: 747 Caixa Subterrânea: M43SP143SS5 Fibra 1º Nível: M43-F#143 Fibra Porta: 3 Fibra Splitter 2: M43SP143SS5 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: M43-F#143 Lateral Fibra: N/E||BHE-V0001WQSV0-013|BELO HORIZONTE|BELO HORIZONTE| |MINAS|||||||API_GPS|RESIDENCIAL||0|V0001WQSV0|0|NAO| GPON |500 Mbps|0|NAO|GOLD|GOLD||VIVO2||||GPON|N|||2026-07-22 12:30:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|BHE-70920892-069|BHE_M43_1_GPON_VLAN_173_174_175-CNO|11|8|M43SP143SS5|||-43.926932783704004|-19.899679720902999|NAO|||0|False|||||||||||||||NEXT|||0|31000_31004716|MGBHE_G1M43|31035540|BKT_BHE_UNIAO|||||0||0|||||||||||||||||||||||||||||||0
196943267|AGENDADA||21/07/2026 21:30:51|CECTO_G1I01|RUA VEREADOR PAULO BEZERRA 141|CE|63122140|85146|SANTA LUZIA|TROUBLETICKET|DEFEITO|BANDA|PROBLEMAS COM INTERNET|21/07/2026 14:41:16|22/07/2026 18:00:00|12:30-18:00|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: N/E LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: CTO-76289688-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: 1 OLT Porta: N/E OLT Slot: N/E Vlan Multicast: N/E Vlan Usuario: 1277 Vlan Unicast: N/E Vlan Rede: 103 Vlan Audiência: 1277 Caixa Subterrânea: I01G02469 Fibra 1º Nível: N/E Fibra Porta: 3 Fibra Splitter 2: I01G02469 Tecnologia Fibra: GPON Tipo Equipamento: N/E Cabo: N/E Lateral Fibra: N/E||CTO-V0001YP3AL-013|CRATO|FORTALEZA| |NORDESTE|||||||80756211|RESIDENCIAL||0|V0001YP3AL|0|NAO| GPON |500 Mbps|0|NAO|GOLD|GOLD||FIBRASIL||FIBRASIL||GPON|N|||2026-07-22 18:00:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|CTO-76289688-069|1|||I01G02469|||-39.397399800000002|-7.232974300000000|NAO|||0|False|||||||||||||||NEXT|||0|85146_FB0008283656|CECTO_G1I01|63122140|BKT_CRATO|||||0||0|||||||||||||||||||||||||||||||0
196943327|AGENDADA||21/07/2026 21:30:50|PERCE_G1I07|RUA JOSE ADERVAL CHAVES 264|PE|51111030|81000|BOA VIAGEM|TROUBLETICKET|DEFEITO|BANDA|SINCRONISMO|21/07/2026 14:41:39|22/07/2026 18:00:00|12:30-18:00|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.JOSE ADERVAL CHAVES264 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: RCE-66520059-069 Tipo Rede Fibra: FTTA ID ONT: N/E OLT: RCE_I07_3_GPON_VLAN_171_179_180-ALC OLT Porta: 1 OLT Slot: 6 Vlan Multicast: 4000 Vlan Usuario: 1127 Vlan Unicast: 3980 Vlan Rede: 171 Vlan Audiência: 1127 Caixa Subterrânea: I07SP103SS3 Fibra 1º Nível: I07-F#103 Fibra Porta: 1 Fibra Splitter 2: I07SP103SS3 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: I07-F#103 Lateral Fibra: N/E||RCE-V0001UR796-013|RECIFE|RECIFE| |NORDESTE|||||||81024912|RESIDENCIAL||0|V0001UR796|0|NAO| GPON |500 Mbps|0|NAO|SILVER|SILVER||VIVO2||||GPON|N|||2026-07-22 18:00:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|RCE-66520059-069|RCE_I07_3_GPON_VLAN_171_179_180-ALC|1|6|I07SP103SS3|||-34.891573060258999|-8.107887112823001|NAO|||0|False|||||||||||||||NEXT|||0|81000_14736|PERCE_G1I07|51111030|BKT_RECIFE_VIVO|||||0||0|||||||||||||||||||||||||||||||0
196943549|AGENDADA||21/07/2026 20:10:26|MGSLA_G1I01|PROFESSORA JOSEFINA AZEREDO 575|MG|35700133|31745|BOA VISTA|TROUBLETICKET|DEFEITO|BANDA|SINCRONISMO|21/07/2026 14:42:49|22/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: N/E LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: SLA-34881818-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: 1 OLT Porta: N/E OLT Slot: N/E Vlan Multicast: N/E Vlan Usuario: 2873 Vlan Unicast: N/E Vlan Rede: 113 Vlan Audiência: 2873 Caixa Subterrânea: I01G0289 Fibra 1º Nível: N/E Fibra Porta: 3 Fibra Splitter 2: I01G0289 Tecnologia Fibra: GPON Tipo Equipamento: N/E Cabo: N/E Lateral Fibra: N/E||SLA-815A33MT23-013|SETE LAGOAS|CONTAGEM| |MINAS|||||||81069917|RESIDENCIAL||0|C00578565B|1|NAO| GPON |700 Mbps|1|NAO|PLATINUM|PLATINUM||FIBRASIL||FIBRASIL||GPON|N|||2026-07-22 12:30:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|SLA-34881818-069|1|||I01G0289|||-44.232548500000000|-19.461352099999999|NAO|||0|False|||||||||||||||NEXT|||0|31745_FB0006519335|MGSLA_G1I01|35700133|BKT_SETE_LAGOAS|||||0||1|196556969||||1||||||||||||||||||||||||||0
